,year,PM2.5,PM2.5_AQI,PM10,PM10_AQI,SO2,SO2_AQI,NO2,NO2_AQI,CO,CO_AQI,O3,O3_AQI,AQI,AQI_category,TEMP,PRES,DEWP,RAIN,WSPM,station
18,2014,82.18463470319635,164.7781570121878,109.03045662100457,77.5014251694617,17.76611872146119,25.380169602087417,55.53538812785388,52.63552213619217,1.0374802097665052,11.78954783825574,55.02712328767123,51.08860273972602,164.7781570121878,Buruk,13.88115296803653,1012.5342237442924,2.604429223744292,0.054212328767123286,15443.1,Tiantan
19,2014,73.86533105022832,160.48262614816846,101.62688356164384,73.87004298819367,16.960445205479452,24.229207436399218,45.32713470319635,42.7614478332041,0.9374887838727044,10.653281634917095,59.686449771689496,66.30906925418569,160.48262614816846,Buruk,14.172511415525113,1008.1536643835616,1.0372602739726027,0.03788812785388128,15733.1,Changping
20,2014,72.41353881278539,159.73301793283966,95.9119406392694,71.06691783107308,13.530593607305937,19.32941943900848,37.46815068493151,35.347311966916514,0.8617790273374409,9.79294349247092,63.66941780821917,79.32009817351596,159.73301793283966,Buruk,12.810445205479452,1007.4752968036529,2.1484246575342465,0.07391552511415525,13092.25,Huairou
21,2014,67.44453196347031,157.16735580832503,85.40793378995434,65.91480235943706,12.732454337899544,18.189220482713633,27.447294520547945,25.893674075988628,0.7018004626029392,7.97500525685158,68.17433789954337,94.0361704718417,157.16735580832503,Buruk,14.172511415525113,1008.1536643835616,1.0372602739726027,0.03788812785388128,15733.1,Dingling
22,2014,83.63312785388128,165.52606180021266,112.49344748858448,79.19998925866506,20.691061643835617,29.55865949119374,56.16175799086758,53.302742207663286,1.123395645151642,12.76585960399593,56.178778538812786,54.85067656012177,165.52606180021266,Buruk,13.88115296803653,1012.5342237442924,2.604429223744292,0.054212328767123286,15443.1,Dongsi
23,2014,84.6270890410959,166.03927674408536,129.91441780821918,87.74480953556295,16.901917808219178,24.14559686888454,61.87280821917809,59.38625223347231,1.1275408267033558,12.812963939810858,57.418789954337896,58.901380517503796,166.03927674408536,Buruk,14.436769406392695,1008.8798401826484,2.9519463470319636,0.03689497716894977,9593.6,Gucheng
24,2015,76.36746575342465,161.77456082105172,102.93344748858448,74.51090016957596,14.83181506849315,21.1883072407045,58.312568493150685,55.593822960095295,1.0152166457298957,11.536552792385177,48.96775114155251,45.34051031625233,161.77456082105172,Buruk,13.364648836703632,1011.2505479452055,3.056529680365297,0.08592465753424658,12769.1,Wanliu
25,2015,66.2454794520548,156.54824544942767,85.7306392694064,66.07308632833747,8.293253424657534,11.847504892367906,28.424098173515983,26.81518695614715,0.8256886203664932,9.38282523143742,57.10944063926941,57.8908394216134,156.54824544942767,Buruk,12.577786203522505,1007.7463837247227,2.6747374429223747,0.2524771689497717,14387.85,Huairou
26,2015,77.89616438356164,162.56387834346174,112.23090182648401,79.07121310808526,12.860125570776255,18.371607958251793,49.88440639269407,47.060760747824595,1.0302396761779427,11.70726904747662,58.64464611872146,62.90584398782344,162.56387834346174,Buruk,14.178704115519178,1009.0309364437215,3.3231164383561644,0.25876712328767126,9716.5,Gucheng
27,2015,79.54866438356164,163.41711859635953,102.8675799086758,74.47859274799913,15.25851598173516,21.79787997390737,57.92205479452055,55.17784097677189,1.0490024127136048,11.9204819626546,59.354600456621,65.22502815829526,163.41711859635953,Buruk,13.441616112198304,1012.7818854642313,2.703287671232877,0.08633561643835616,16442.3,Nongzhanguan
28,2015,77.41152968036529,162.31364546193782,102.21502283105022,74.15851970692152,13.266221461187214,18.951744944553166,54.549920091324196,51.585784445106206,1.0102203345895395,11.479776529426584,54.794509132420096,50.73565660409268,162.31364546193782,Buruk,13.487563600782762,1012.5606640030821,2.7473059360730594,0.08614155251141553,16021.9,Guanyuan
29,2015,75.81336757990867,161.4884616587516,94.64994292237444,70.4479199519154,10.424143835616439,14.891634050880628,43.13619863013698,40.69452700956319,0.8997143626248729,10.224026848009919,50.468744292237446,46.73031878910874,161.4884616587516,Buruk,13.444813070776256,1013.3711261588487,2.919942922374429,0.28347031963470315,15088.8,Shunyi
30,2015,81.35786529680365,164.35126869908723,106.31882420091324,76.17139525370118,14.949566210045662,21.356523157208088,50.07563926940639,47.2411691220815,1.0583512791370062,12.026719081102343,54.45800228310502,50.4240761880602,164.35126869908723,Buruk,13.441616112198288,1012.7818854642694,2.703287671232877,0.08679223744292237,16442.3,Dongsi
31,2015,60.5169292237443,153.59040602701234,80.49896118721462,63.506997979714875,10.729885844748859,15.328408349641226,26.486586757990867,24.987345998104594,0.7419980658411597,8.43179620274045,67.53955479452055,91.96254566210048,153.59040602701234,Buruk,13.714472983257231,1007.723548325723,1.993390410958904,0.24144977168949772,15564.5,Dingling
32,2015,65.69690639269406,156.26499908579567,87.8733105022831,67.12404619231103,11.225365296803652,16.03623613829093,42.39400684931507,39.9943460842595,0.8821445235389125,10.02436958566946,55.79792237442922,53.60654642313545,156.26499908579567,Buruk,13.733308599695587,1007.723548325723,2.01222602739726,0.26085616438356163,15564.5,Changping
33,2015,78.45579908675799,162.85283619864217,105.96278538812786,75.99676160178443,13.561929223744292,19.374184605348987,52.599748858447484,49.62240458344102,1.066921895874459,12.124112453118851,57.75005901826484,59.98352612633182,162.85283619864217,Buruk,13.569281637312443,1012.4087233638127,2.828127853881279,0.08003424657534247,16079.4,Wanshouxigong
34,2015,76.79341324200914,161.99449155804476,107.39930365296804,76.70136015010445,13.84238584474886,19.7748369210698,60.28174657534246,57.691425699821316,1.0428276604653943,11.85031432347039,61.101141552511415,70.93039573820396,161.99449155804476,Buruk,13.487563600782778,1012.560664003044,2.7473059360730594,0.08591324200913242,16021.9,Aotizhongxin
35,2015,77.28320776255708,162.24738862344887,98.46619863013699,72.31975708585298,11.269634703196347,16.099478147423355,51.602762557077625,48.681851468941154,1.0132845805666886,11.514597506439642,57.63684931506849,59.61370776255706,162.24738862344887,Buruk,13.441616112198288,1012.7818854642694,2.703287671232877,0.08633561643835616,16442.3,Tiantan
36,2016,72.49618624772313,159.77569152938287,93.55373406193078,69.91023993027636,11.610769581056466,16.586813687223522,52.396231785063755,49.43040734439977,0.9556134217831548,10.85924342935403,58.575933515482696,62.681382817243474,159.77569152938287,Buruk,13.895604720523608,1012.7973028612629,2.3255464480874317,0.12671903460837886,16095.9,Nongzhanguan
37,2016,67.71539162112933,157.307209583091,83.97068533697632,65.20984566077917,10.969148451730419,15.670212073900599,43.150387067395265,40.707912327731385,0.8335704655546806,9.472391654030462,53.899817850637525,49.9072387505903,157.307209583091,Buruk,13.41789883572585,1013.5096305150779,2.208913934426229,0.11216985428051002,15894.35,Shunyi
38,2016,68.54314663023679,157.73460679538042,90.45081967213115,68.38828992927354,10.73360655737705,15.333723653395785,58.02607012750455,55.288639918428764,0.9515103880815456,10.8126180463812,51.748292349726775,47.915085509006275,157.73460679538042,Buruk,13.435967880815046,1011.2849394732848,2.564053961748634,0.13035063752276868,12621.4,Wanliu
39,2016,74.16051912568307,160.63504148744437,95.58020264116576,70.90420349766889,10.883253642987249,15.547505204267498,50.40903916211293,47.555697322748046,1.0011016457075588,11.376155064858622,55.487554758652095,52.59267887826351,160.63504148744437,Buruk,13.89524611396623,1012.7959879705526,2.325785519125683,0.12751593806921674,16060.4,Wanshouxigong
40,2016,73.50443989071039,160.29628613956595,107.84346539162112,76.9192172591535,10.17497723132969,14.535681759042415,49.861452641165755,47.039106265250716,0.9575200244986917,10.880909369303314,57.65653460837887,59.67801305403764,160.29628613956595,Buruk,13.571056529548382,1009.1256780004553,2.044381830601093,0.128551912568306,15614.5,Gucheng
41,2016,73.38683970856103,160.23556528682286,100.75125227686704,73.44055416983468,11.487932604735883,16.411332292479834,53.29650500910747,50.27972170670516,0.9318371632424178,10.589058673209292,53.45059198542805,49.491288875396336,160.23556528682286,Buruk,13.895206268793189,1012.7966653384942,2.3261042805100183,0.12671903460837886,15953.35,Guanyuan
42,2016,75.7042349726776,161.43211289421708,97.6021174863388,71.89593350180782,12.943306010928962,18.49043715846995,51.10177595628415,48.20922260026806,0.9826518640481702,11.166498455092842,55.07439663023679,51.24302899210685,161.43211289421708,Buruk,13.895604720523608,1012.7973028612629,2.3255464480874317,0.12831284153005462,16095.9,Dongsi
43,2016,56.142930327868854,151.33196613346232,76.51593806921676,61.55336301693315,7.680441712204007,10.972059588862868,25.001707650273225,23.586516651201155,0.6667764335313909,7.577004926493077,63.71886384335155,79.48162188828172,151.33196613346232,Buruk,13.51350223235428,1007.8938239981785,1.6783469945355192,0.09795081967213115,16612.55,Dingling
44,2016,59.11737249544627,152.86776872789113,83.26280737704919,64.8626382530071,8.572802823315119,12.246861176164455,44.997950819672134,42.45089699969069,0.8981856650837966,10.206655285043142,51.916211293260474,48.07056601227821,152.86776872789113,Buruk,13.517486749898806,1007.8938239981785,1.6823315118397086,0.10193533697632058,16612.55,Changping
45,2016,70.50478142076503,158.7474635365383,91.87602459016394,69.08733938856889,11.016848816029144,15.738355451470207,48.50705828779599,45.761375743203764,0.9313603137105179,10.583639928528612,59.76127049180328,66.55348360655738,158.7474635365383,Buruk,13.895206268793189,1012.7966653384942,2.3261042805100183,0.12592213114754097,15953.35,Aotizhongxin
46,2016,58.13433515482696,152.36019412630685,79.16364981785064,62.85204045119801,6.886270491803279,9.837529274004684,28.063296903460838,26.474808399491355,0.7518266638031833,8.543484815945265,50.97495446265938,47.199031909869795,152.36019412630685,Buruk,12.43301252999682,1007.8817751702228,2.2527777777777778,0.11424180327868852,14704.7,Huairou
47,2016,70.62995218579235,158.8120933309149,93.01092896174863,69.64399919044727,8.943875227686704,12.776964610981004,49.62164162112933,46.812869453895594,0.9739406105582997,11.067506938162495,53.76132741347905,49.77900686433245,158.8120933309149,Buruk,13.895604720523608,1012.7973028612629,2.3255464480874317,0.12671903460837886,16095.9,Tiantan
48,2017,83.00670903954803,165.20262110577295,101.26483050847457,73.6924594085611,19.52683615819209,27.8954802259887,67.75988700564972,65.65727094080079,1.1788215774800779,13.395699744091793,36.043785310734464,33.3738752877171,165.20262110577295,Buruk,0.8220927495291902,1022.212170433145,-12.55257768361582,0.4612994350282486,2468.9,Wanliu
49,2017,86.56885593220339,167.0418750334875,114.05579096045197,79.96630387449596,19.574152542372882,27.963075060532688,61.38912429378531,58.871023704249566,1.2516036316088126,14.222768541009234,29.297316384180792,27.1271448001674,167.0418750334875,Buruk,0.7591009475336988,1018.520527306968,-13.655014124293785,0.42648305084745763,2822.2000000000003,Gucheng
50,2017,82.62323446327683,165.00462053425252,96.1292372881356,71.17349977095739,19.28213276836158,27.54590395480226,53.827330508474574,50.78050047969299,1.1946685416820861,13.575778882750978,42.21822033898305,39.09094475831764,165.00462053425252,Buruk,0.3716549804950228,1023.9498116760828,-12.805720338983052,0.3910310734463277,2614.6,Shunyi
51,2017,87.62676553672317,167.58810865436706,107.204802259887,76.60595906641105,19.760946327683616,28.229923325262305,58.17655367231639,55.44893760746746,1.1524961142772556,13.096546753150632,36.889830508474574,34.15725047080979,167.58810865436706,Buruk,1.0890772128060262,1023.2498116760829,-12.6954802259887,0.46144067796610166,2722.5,Nongzhanguan
52,2017,66.87146892655367,156.87146446155037,83.37817796610169,64.91922642981964,9.473516949152541,13.533595641646487,37.59604519774011,35.46796716767935,0.9603440406582292,10.91300046202533,46.56920903954802,43.1196379995815,156.87146446155037,Buruk,-0.797530350417003,1017.976288001076,-13.278177966101696,0.40225988700564974,2486.4500000000003,Huairou
53,2017,82.62323446327683,165.00462053425252,104.26694915254237,75.16497005480056,19.675847457627118,28.108353510895885,64.00211864406779,61.65443072955048,1.0031671724274047,11.399626959402326,45.81214689265537,42.41865453023645,165.00462053425252,Buruk,1.0851930320150658,1023.2435969868174,-12.690042372881354,0.46144067796610166,2686.35,Guanyuan
54,2017,89.64406779661017,168.62970834598417,115.92302259887006,80.88216323668301,19.77542372881356,28.250605326876517,57.226694915254235,54.43713154016212,1.1310376730071794,12.852700829627036,39.49717514124294,36.57145846411383,168.62970834598417,Buruk,1.0890772128060262,1023.2498116760829,-12.6954802259887,0.47697740112994347,2722.5,Dongsi
55,2017,63.15607344632768,154.95308323361493,75.54872881355932,61.07895607471879,12.902542372881356,18.43220338983051,32.78319209039548,30.927539707920264,0.8226611649766857,9.348422329280519,53.67655367231639,49.70051265955221,154.95308323361493,Buruk,0.7940362691686844,1018.0697975517891,-13.595127118644069,0.2909604519774011,2841.3,Dingling
56,2017,71.18432203389831,159.09833276776624,86.965395480226,66.67872250781855,16.01024011299435,22.871771589991926,49.595338983050844,46.78805564438759,1.0630918017417907,12.080588656156712,33.25706214689266,30.793576061937642,159.09833276776624,Buruk,0.8399402239709444,1018.0697975517891,-13.549223163841809,0.326271186440678,2841.3,Changping
57,2017,82.66137005649718,165.02431119882363,99.47881355932203,72.81643507914694,19.471751412429377,27.81678773204197,65.33050847457628,63.06945467943995,1.1175289270470974,12.699192352807923,47.60028248587571,44.0743356350701,165.02431119882363,Buruk,1.0851930320150658,1023.2435969868174,-12.690042372881354,0.45367231638418076,2686.35,Aotizhongxin
58,2017,85.41878531073446,166.4480556398945,110.03248587570621,77.99291099008613,13.498587570621469,19.28369652945924,62.26377118644068,59.80271278555637,1.1930464066316335,13.557345529904927,36.10098870056497,33.42684138941201,166.4480556398945,Buruk,1.0890772128060262,1023.2498116760829,-12.6954802259887,0.46144067796610166,2722.5,Tiantan
59,2017,91.16737288135593,169.41624100301834,109.86440677966101,77.91046979182572,18.1475988700565,25.925141242937855,63.43573446327684,61.05110845001228,1.1834307847926382,13.448077099916341,34.63559322033898,32.0699937225361,169.41624100301834,Buruk,1.085581450094162,1023.2369938794726,-12.693149717514125,0.46920903954802257,2713.7,Wanshouxigong
